LIB-MJ411-D4_02	23.7356
LIB-MJ229-B11_03	13.276
LIB-MJ218-A6_04	19.632
LIB-MJ200-C2_04	36.952
LIB-MJ338-E5_04	33.3436
LIB-MJ252-B11_02_v_LIB-MJ411-E7_02	35.1926
LIB-MJ050-A12_02	34.2798
LIB-MJ382-D7_02	25.1412
LIB-MJ171-C5_04	19.306
LIB-MJ334-H11_01	12.0784
LIB-MJ255-D5_02	14.9327
LIB-MJ346-A8_02	14.6635
LIB-MJ169-B7_01	15.3771
LIB-MJ055-C1_04	18.4224
LIB-MJ192-B7_04	19.7853
LIB-MJ089-E2_02	26.1971
LIB-MJ347-H6_04_v_LIB-MJ368-H6_03	15.1856
LIB-MJ253-A4_01	15.0421
LIB-MJ139-D1_01	22.0901
LIB-MJ196-F2_02	9.0982
LIB-MJ217-F1_03_v_LIB-MJ406-F8_04_R2stq.gz	15.2392
LIB-MJ214-F11_02	22.3355
LIB-MJ410-A3_02	20.6494
LIB-MJ199-A11_04	36.652
LIB-MJ129-C5_02_R2stq.gz	1.8587
LIB-MJ193-H9_01	34.4547
LIB-MJ132-A1_03_v_LIB-MJ408-C8_04	13.6832
LIB-MJ381-A6_02	21.9633
LIB-MJ353-F1_03	35.712
LIB-MJ387-H2_01	22.5138
LIB-MJ106-H2_01	21.0007
LIB-MJ135-D7_04_v_LIB-MJ367-D7_03	16.6311
LIB-MJ254-G6_02	16.8432
LIB-MJ134-C7_03	6.5928
LIB-MJ191-E8_04	27.4112
LIB-MJ168-E8_02	19.1356
LIB-MJ093-G10_02	16.8571
LIB-MJ201-D10_03	22.6499
LIB-MJ048-A9_04	22.733
LIB-MJ150-G4_03	17.8763
LIB-MJ385-E1_04	11.9134
LIB-MJ195-C1_01	14.2158
LIB-MJ051-B7_02	15.553
LIB-MJ338-H6_04	16.258
LIB-MJ382-G8_02	18.1024
LIB-MJ262-C9_03	26.2401
LIB-MJ171-F6_04	16.2251
LIB-MJ137-H10_02	18.1228
LIB-MJ148-F6_02	16.2279
LIB-MJ279-H1_02_v_LIB-MJ411-B9_02_R2stq.gz	14.6933
LIB-MJ279-D1_02	15.0644
LIB-MJ255-G6_02	44.9919
LIB-MJ228-F11_01	23.8664
LIB-MJ169-E8_01	19.6329
LIB-MJ055-F2_04	40.8154
LIB-MJ105-E1_01	11.9342
LIB-MJ135-C7_04	31.4462
LIB-MJ192-E8_04	12.0765
LIB-MJ089-H3_02	13.6633
LIB-MJ253-D5_01	14.6861
LIB-MJ190-B7_02	18.797
LIB-MJ139-G2_01	15.4721
LIB-MJ139-H11_01_R2stq.gz	11.9031
LIB-MJ167-B7_02	13.1197
LIB-MJ254-A12_02_v_LIB-MJ407-D8_04_R2stq.gz	12.3164
LIB-MJ217-A6_03	18.1435
LIB-MJ337-E5_03	37.8118
LIB-MJ215-D10_01	16.7499
LIB-MJ263-A12_04_v_LIB-MJ407-H6_04	27.0049
LIB-MJ170-C5_03	12.8984
LIB-MJ385-H5_04_R2stq.gz	15.4066
LIB-MJ147-C5_02	15.9863
LIB-MJ129-A11_02	5.2578
LIB-MJ284-H10_03	18.0811
LIB-MJ200-F11_04	14.2472
LIB-MJ231-B2_04	21.1953
LIB-MJ054-C1_03	19.7916
LIB-MJ134-F8_03	44.23
LIB-MJ198-E11_03	39.6169
LIB-MJ044-B11_03	17.6364
LIB-MJ191-H9_04	15.0348
LIB-MJ413-B10_01	83.9935
LIB-MJ252-A4_02	34.9438
LIB-MJ088-E2_04	14.9887
LIB-MJ301-C6_01_v_LIB-MJ408-A3_04	21.7443
LIB-MJ195-F2_01	21.7431
LIB-MJ138-D1_03	23.8058
LIB-MJ229-A4_03	19.0085
LIB-MJ218-G8_04	17.5413
LIB-MJ051-E8_02	16.7837
LIB-MJ336-B4_02	13.1674
LIB-MJ091-E7_03_v_LIB-MJ403-D9_03	13.2023
LIB-MJ279-G2_02	14.5367
LIB-MJ411-H2_02_R2stq.gz	18.3962
LIB-MJ380-A6_03	25.0416
LIB-MJ170-E11_03	20.061
LIB-MJ169-H9_01	15.7493
LIB-MJ105-H2_01	25.0634
LIB-MJ135-F8_04	21.8324
LIB-MJ192-H9_04	11.6219
LIB-MJ253-G6_01	16.5661
LIB-MJ386-H2_04	22.8246
LIB-MJ190-E8_02	26.9487
LIB-MJ133-C7_03	18.6447
LIB-MJ384-E1_01	40.846
LIB-MJ172-D9_04_v_LIB-MJ402-F5_04_R2stq.gz	6.8705
LIB-MJ383-A10_01	48.21
LIB-MJ167-E8_02	16.563
LIB-MJ229-D10_03	14.6649
LIB-MJ354-C8_04_v_LIB-MJ403-E4_03_R2stq.gz	9.904
LIB-MJ191-B11_04	17.8476
LIB-MJ050-C11_02	21.011
LIB-MJ135-C2_04_v_LIB-MJ367-C2_04	22.263
LIB-MJ217-D7_03	18.3321
LIB-MJ337-H6_03	14.379
LIB-MJ050-B7_02	18.5329
LIB-MJ261-C9_01	16.9642
LIB-MJ170-F6_03	16.2201
LIB-MJ109-B10_01	12.8488
LIB-MJ147-F6_02	15.1335
LIB-MJ345-E8_01_R2stq.gz	7.8537
LIB-MJ145-C5_01	29.3866
LIB-MJ231-E3_04	11.337
LIB-MJ054-F2_03	7.9747
LIB-MJ343-A8_01	16.9172
LIB-MJ252-D5_02	39.3222
LIB-MJ214-H10_02	21.4038
LIB-MJ346-E1_02_v_LIB-MJ409-D10_01	17.0523
LIB-MJ166-B7_01	15.366
LIB-MJ138-G2_03	34.3124
LIB-MJ229-D5_03	23.1828
LIB-MJ051-H9_02	16.5644
LIB-MJ216-A6_02	16.9025
LIB-MJ336-E5_02	17.5731
LIB-MJ167-A12_02_v_LIB-MJ406-C12_04	13.7022
LIB-MJ147-E8_02_v_LIB-MJ403-F8_03_R2stq.gz	0.8987
LIB-MJ380-D7_03	13.3502
LIB-MJ386-D2_04_R2stq.gz	10.2743
LIB-MJ345-C9_01_v_LIB-MJ365-C9_02	19.1821
LIB-MJ256-B10_03	5.2991
LIB-MJ230-B2_03	34.6405
LIB-MJ190-H9_02	13.5167
LIB-MJ133-F8_03	23.9666
LIB-MJ384-H2_01	35.1349
LIB-MJ167-H9_02	16.3523
LIB-MJ344-A8_04	40.269
LIB-MJ228-A4_01	20.9902
LIB-MJ137-D1_02	16.9809
LIB-MJ389-C7_03	33.0319
LIB-MJ251-A4_04	30.8992
LIB-MJ217-G8_03	19.1535
LIB-MJ262-A11_03	10.0573
LIB-MJ050-E8_02	12.6294
LIB-MJ194-F2_04	13.114
LIB-MJ051-A10_02	10.0277
LIB-MJ335-B4_02	72.2259
LIB-MJ228-H10_01	42.2909
LIB-MJ199-A7_04	22.1533
LIB-MJ190-F11_02	13.7683
LIB-MJ169-C1_01	18.6587
LIB-MJ382-E10_02	37.1394
LIB-MJ192-C1_04	36.8152
LIB-MJ306-B11_01	11.3784
LIB-MJ231-H4_04	11.1108
LIB-MJ390-A4_03	14.8631
LIB-MJ168-H9_02	17.6475
LIB-MJ343-D9_01	16.0134
LIB-MJ252-G6_02	16.7797
LIB-MJ132-C7_03	13.6424
LIB-MJ166-E8_01	19.727
LIB-MJ263-A2_04	20.8785
LIB-MJ229-G6_03	14.3655
LIB-MJ216-D7_02	17.4229
LIB-MJ193-C1_01	26.6924
LIB-MJ336-H6_02	20.3206
LIB-MJ347-H7_04_v_LIB-MJ368-H7_03	48.2003
LIB-MJ255-D11_02	33.5178
LIB-MJ260-C9_01	11.7206
LIB-MJ200-H10_04	15.9342
LIB-MJ146-F6_01	16.3281
LIB-MJ380-G8_03	43.92
LIB-MJ044-D10_03	16.1937
LIB-MJ346-B12_02	38.4318
LIB-MJ230-E3_03	16.217
LIB-MJ344-D9_04	16.5926
LIB-MJ135-B11_04	17.9267
LIB-MJ228-D5_01	16.0019
LIB-MJ137-G2_02	12.6104
LIB-MJ389-F8_03	27.5198
LIB-MJ301-C4_01	31.4848
LIB-MJ251-D5_04	32.335
LIB-MJ050-H9_02	37.8304
LIB-MJ109-C6_01_v_LIB-MJ409-H1_01	18.0484
LIB-MJ215-A6_01	17.6911
LIB-MJ335-E5_02	37.0932
LIB-MJ199-D8_04	17.9276
LIB-MJ170-G10_03	17.9421
LIB-MJ169-F2_01	16.0176
LIB-MJ135-D1_04	15.39
LIB-MJ192-F2_04	12.2951
LIB-MJ196-G4_02_v_LIB-MJ366-G4_04	35.436
LIB-MJ261-E11_01	11.4508
LIB-MJ093-A5_02	35.6694
LIB-MJ390-D5_03	28.64
LIB-MJ191-D10_04	22.3856
LIB-MJ132-F8_03	17.8293
LIB-MJ050-E10_02	40.1033
LIB-MJ109-F8_01	11.0398
LIB-MJ145-A12_01_R2stq.gz	11.674
LIB-MJ166-H9_01	16.5577
LIB-MJ263-D3_04	14.9302
LIB-MJ282-B11_03	19.9077
LIB-MJ177-B5_03	16.2119
LIB-MJ090-C12_04	14.6692
LIB-MJ388-C7_02	24.6849
LIB-MJ216-G8_02	16.928
LIB-MJ193-F2_01	8.8668
LIB-MJ250-A4_04	15.9678
LIB-MJ227-A4_02	16.7821
LIB-MJ389-H10_03	46.3266
LIB-MJ305-F11_04	69.2104
LIB-MJ284-C5_03	37.6261
LIB-MJ347-E3_04	22.7081
LIB-MJ334-B4_01	77.1944
LIB-MJ149-B11_03	14.8011
LIB-MJ198-A7_03	21.5634
LIB-MJ353-B6_03_v_LIB-MJ367-B6_04	10.7258
LIB-MJ191-C1_04	30.6386
LIB-MJ168-C1_02	19.798
LIB-MJ230-H4_03	15.1772
LIB-MJ201-A8_03	14.5991
LIB-MJ110-D5_04	14.6091
LIB-MJ131-C7_01	37.6749
LIB-MJ342-D9_02	19.8512
LIB-MJ228-G6_01	7.3929
LIB-MJ108-C7_02	24.9746
LIB-MJ352-A7_03_v_LIB-MJ411-C5_02_R2stq.gz	7.9199
LIB-MJ382-E1_02	15.1292
LIB-MJ301-F5_01	62.1511
LIB-MJ262-A2_03	16.9386
LIB-MJ251-G6_04	17.833
LIB-MJ215-D7_01	16.7448
LIB-MJ106-G3_01_v_LIB-MJ368-G3_04	27.7125
LIB-MJ346-B2_02	13.2551
LIB-MJ199-G9_04	17.9382
LIB-MJ134-F11_03	15.3614
LIB-MJ129-B9_02	29.82
LIB-MJ213-A6_01	18.1132
LIB-MJ093-D6_02	17.4594
LIB-MJ263-G4_04	15.555
LIB-MJ177-E6_03	11.7791
LIB-MJ388-F8_02	44.7902
LIB-MJ227-D5_02	15.7906
LIB-MJ190-H10_02	28.1323
LIB-MJ353-A11_03	39.2969
LIB-MJ284-F6_03	11.1621
LIB-MJ334-E5_01	79.2137
LIB-MJ306-D10_01	43.3249
LIB-MJ214-A6_02	19.8832
LIB-MJ198-D8_03	48.9692
LIB-MJ134-D1_03	8.3895
LIB-MJ282-C5_03	10.3893
LIB-MJ191-F2_04	11.3497
LIB-MJ168-F2_02	17.3691
LIB-MJ201-D9_03	45.93
LIB-MJ196-A7_02	8.7538
LIB-MJ170-H2_03_v_LIB-MJ405-C6_01	17.8314
LIB-MJ048-B3_04	21.2269
LIB-MJ110-G6_04	12.6935
LIB-MJ092-A5_01	15.9276
LIB-MJ132-B12_03_v_LIB-MJ408-A9_04	11.087
LIB-MJ131-F8_01	20.8485
LIB-MJ218-E1_04	13.8694
LIB-MJ148-F11_02	16.287
LIB-MJ051-C1_02	32.0519
LIB-MJ050-F8_02_v_LIB-MJ408-G10_04	11.1303
LIB-MJ262-D3_03	13.406
LIB-MJ353-A6_03	19.5436
LIB-MJ135-B12_04_R2stq.gz	10.7691
LIB-MJ215-G8_01	16.6502
LIB-MJ176-B5_03	17.5917
LIB-MJ169-C11_01	24.0745
LIB-MJ228-H6_01_v_LIB-MJ411-E8_02_R2stq.gz	2.3139
LIB-MJ226-A4_01	26.1577
LIB-MJ346-E3_02	14.124
LIB-MJ346-D11_02	18.6977
LIB-MJ213-D7_01	29.9775
LIB-MJ283-C5_04	27.666
LIB-MJ197-A7_03	18.302
LIB-MJ190-C1_02	20.0332
LIB-MJ150-B9_03	14.2639
LIB-MJ106-A12_01_v_LIB-MJ409-D9_01	9.0719
LIB-MJ093-G7_02	55.0125
LIB-MJ167-C1_02	16.7039
LIB-MJ344-B2_04	20.2776
LIB-MJ175-B12_02	24.2204
LIB-MJ135-D10_04	9.7201
LIB-MJ340-G9_01_v_LIB-MJ367-G9_03	43.2348
LIB-MJ200-A8_04	26.0699
LIB-MJ380-B3_03_R2stq.gz	37.9087
LIB-MJ130-C7_01	15.3223
LIB-MJ107-A7_02_v_LIB-MJ367-A7_03	27.0015
LIB-MJ050-F2_02	46.0309
LIB-MJ354-G8_04	18.3753
LIB-MJ261-A2_01	48.9821
LIB-MJ177-H7_03	15.2749
LIB-MJ107-C7_02	7.9263
LIB-MJ413-C2_01_R2stq.gz	43.5231
LIB-MJ381-E1_02	17.6131
LIB-MJ250-G6_04	22.542
LIB-MJ227-G6_02	20.0824
LIB-MJ044-A9_03	30.4749
LIB-MJ196-D10_02_v_LIB-MJ366-D10_04	38.2954
LIB-MJ334-H6_01	71.1891
LIB-MJ214-D7_02	17.6597
LIB-MJ345-B2_01	17.6787
LIB-MJ198-G9_03	18.9166
LIB-MJ134-G2_03	15.9228
LIB-MJ151-B9_04	18.8297
LIB-MJ347-H11_04_v_LIB-MJ368-H11_03_R2stq.gz	8.2078
LIB-MJ193-H1_01_v_LIB-MJ402-B8_04	37.4731
LIB-MJ048-E4_04	7.3347
LIB-MJ354-F9_04_v_LIB-MJ403-E5_03	44.3453
LIB-MJ339-G11_03	40.1042
LIB-MJ092-D6_01	23.5131
LIB-MJ051-F2_02	38.7073
LIB-MJ282-D10_03	18.8022
LIB-MJ090-E11_04	17.2743
LIB-MJ172-H11_04_v_LIB-MJ402-D6_04_R2stq.gz	5.6612
LIB-MJ262-G4_03	37.3403
LIB-MJ190-A1_02_v_LIB-MJ410-D6_02	14.8892
LIB-MJ353-D7_03	23.3228
LIB-MJ305-H10_04	81.21
LIB-MJ176-E6_03	12.1383
LIB-MJ226-D5_01	49.4031
LIB-MJ149-D10_03	14.3778
LIB-MJ346-H4_02	16.1666
LIB-MJ283-F6_04	22.3737
LIB-MJ281-C5_01	11.7076
LIB-MJ197-D8_03	14.2033
LIB-MJ190-F2_02	13.5348
LIB-MJ048-C12_04	14.2189
LIB-MJ133-D1_03	10.7486
LIB-MJ088-F2_04_v_LIB-MJ365-F2_02	28.6584
LIB-MJ301-A12_01_v_LIB-MJ408-A5_04_R2stq.gz	9.7952
LIB-MJ195-A7_01	46.1809
LIB-MJ167-F2_02	19.4829
LIB-MJ344-E3_04	14.3825
LIB-MJ347-G2_04_v_LIB-MJ368-G2_03	45.1784
LIB-MJ200-D9_04	16.6118
LIB-MJ191-H11_04_v_LIB-MJ405-B10_01	29.6529
LIB-MJ168-G11_02	9.8423
LIB-MJ172-F1_04_v_LIB-MJ402-D1_04_R2stq.gz	4.252
LIB-MJ217-E1_03	34.7693
LIB-MJ091-A5_03	10.8857
LIB-MJ130-F8_01	16.8825
LIB-MJ261-D3_01	11.1153
LIB-MJ105-B12_01	33.7868
LIB-MJ389-D11_03_R2stq.gz	28.8121
LIB-MJ279-B7_02	18.7449
LIB-MJ175-B5_02	17.5111
LIB-MJ134-H10_03	32.9991
LIB-MJ214-G8_02	8.922
LIB-MJ345-E3_01	14.67
LIB-MJ386-C7_04	48.5279
LIB-MJ281-F11_01	17.1986
LIB-MJ195-C12_01	20.3351
LIB-MJ048-H5_04	12.7251
LIB-MJ387-B11_01	23.3811
LIB-MJ343-B2_01	26.3709
LIB-MJ140-G11_02	10.5618
LIB-MJ092-G7_01	24.977
LIB-MJ130-C5_01_R2stq.gz	1.2266
LIB-MJ259-C5_04	12.9476
LIB-MJ166-C1_01	17.4312
LIB-MJ201-H2_03_v_LIB-MJ403-D10_03	20.5249
LIB-MJ176-B10_03	13.5394
LIB-MJ340-D9_01	22.1141
LIB-MJ176-H7_03	15.3423
LIB-MJ106-C7_01	24.6999
LIB-MJ226-G6_01	19.3584
LIB-MJ177-H1_03_v_LIB-MJ408-D11_04	36.4278
LIB-MJ281-F6_01	25.2415
LIB-MJ197-G9_03	16.6516
LIB-MJ133-G2_03	17.5555
LIB-MJ410-D1_02_R2stq.gz	9.0088
LIB-MJ353-C9_03_R2stq.gz	10.8049
LIB-MJ195-D8_01	46.3776
LIB-MJ344-H4_04	15.2544
LIB-MJ138-B7_03	11.3568
LIB-MJ148-H10_02	19.1976
LIB-MJ226-B11_01	23.1836
LIB-MJ107-G10_02_R2stq.gz	10.6596
LIB-MJ389-D1_03	30.3044
LIB-MJ301-D3_01_v_LIB-MJ408-D2_04	15.3112
LIB-MJ261-G4_01	22.7879
LIB-MJ169-E10_01	16.0257
LIB-MJ279-E8_02	13.3523
LIB-MJ147-A5_02_v_LIB-MJ403-C8_03_R2stq.gz	11.1301
LIB-MJ353-D3_03_v_LIB-MJ407-G1_04	23.718
LIB-MJ175-E6_02	18.2233
LIB-MJ055-A7_04	22.3165
LIB-MJ089-C8_02	10.8517
LIB-MJ345-H4_01	13.8497
LIB-MJ173-B5_01	16.6726
LIB-MJ386-F8_04	100
LIB-MJ139-B7_01	11.5397
LIB-MJ282-F6_03	16.2474
LIB-MJ196-D8_02	9.4286
LIB-MJ175-D11_02	15.1342
LIB-MJ343-E3_01	17.5952
LIB-MJ109-D1_01	18.5957
LIB-MJ280-C5_02	17.6993
LIB-MJ259-F6_04	5.2436
LIB-MJ166-F2_01	16.1535
LIB-MJ089-A12_02	8.2436
LIB-MJ352-E11_03	40.0373
LIB-MJ307-B4_01	13.9166
LIB-MJ216-E1_02	16.3624
LIB-MJ196-A11_02	13.8245
LIB-MJ194-A7_04	16.2783
LIB-MJ201-B3_03_v_LIB-MJ403-E10_03_R2stq.gz	3.0277
LIB-MJ090-A5_04	13.6459
LIB-MJ055-B11_04	12.5464
LIB-MJ174-B5_01	26.795
LIB-MJ414-C4_03	15.481
LIB-MJ380-H2_03	49.1475
LIB-MJ213-G8_01	8.4854
LIB-MJ195-G9_01	34.3705
LIB-MJ088-G8_04_v_LIB-MJ365-G8_02	8.9393
LIB-MJ138-E8_03	10.5488
LIB-MJ347-H8_04_v_LIB-MJ368-H8_03	14.704
LIB-MJ342-B2_02	44.4231
LIB-MJ389-G2_03	29.4531
LIB-MJ279-H9_02	17.389
LIB-MJ387-F11_01_R2stq.gz	15.3042
LIB-MJ352-G8_03	42.4143
LIB-MJ199-E2_04	31.3763
LIB-MJ175-H7_02	14.6798
LIB-MJ055-D8_04	21.0433
LIB-MJ105-C7_01	9.5587
LIB-MJ089-F9_02	14.7549
LIB-MJ197-B1_03	13.0383
LIB-MJ173-E6_01	33.7761
LIB-MJ048-E11_04	43.8794
LIB-MJ402-F7_04	42.9642
LIB-MJ139-E8_01	6.2852
LIB-MJ139-C12_01	15.3263
LIB-MJ196-G9_02	21.5496
LIB-MJ135-D9_04_v_LIB-MJ367-D9_03	52.2894
LIB-MJ301-A2_01_R2stq.gz	12.8097
LIB-MJ343-H4_01	16.1431
LIB-MJ109-G2_01	14.826
LIB-MJ132-G2_03	22.6928
LIB-MJ280-F6_02	16.4839
LIB-MJ346-D7_02_v_LIB-MJ365-D7_04	10.7799
LIB-MJ137-B7_02	19.4021
LIB-MJ307-E5_01	25.0982
LIB-MJ216-H2_02	15.5361
LIB-MJ194-D8_04	40.3235
LIB-MJ090-D6_04	12.2656
LIB-MJ260-G4_01	17.6735
LIB-MJ140-C5_02	15.4259
LIB-MJ353-A8_03_v_LIB-MJ407-D3_04	27.7567
LIB-MJ337-A12_03	40.3292
LIB-MJ214-E1_02	18.774
LIB-MJ198-B1_03	19.2583
LIB-MJ414-F5_03	16.5438
LIB-MJ281-H10_01	22.4819
LIB-MJ054-A7_03	18.7497
LIB-MJ201-B2_03	30.132
LIB-MJ195-E11_01	50.1962
LIB-MJ387-D10_01	22.8282
LIB-MJ192-A1_04_v_LIB-MJ409-D6_01	48.1885
LIB-MJ262-H1_03_v_LIB-MJ407-G11_04	43.7496
LIB-MJ131-D1_01	9.968
LIB-MJ172-B5_04	21.1492
LIB-MJ138-H9_03	18.0969
LIB-MJ054-F11_03	22.8426
LIB-MJ149-B5_03	15.6808
LIB-MJ342-E3_02	59.9982
LIB-MJ108-D1_02	13.2869
LIB-MJ193-A7_01	6.4772
LIB-MJ196-H11_02_v_LIB-MJ366-H11_04_R2stq.gz	11.0043
LIB-MJ256-C5_03	7.0864
LIB-MJ215-E1_01	23.7638
LIB-MJ306-B4_01	22.6663
LIB-MJ199-H3_04	52.9542
LIB-MJ055-G9_04	12.8085
LIB-MJ413-C4_01	18.787
LIB-MJ173-H7_01	39.6051
LIB-MJ139-H9_01	14.5239
LIB-MJ384-C7_01	14.8398
LIB-MJ226-D10_01	22.9921
LIB-MJ137-E8_02	16.2406
LIB-MJ388-G2_02	17.3256
LIB-MJ307-H6_01	50.4287
LIB-MJ194-G9_04	13.259
LIB-MJ090-G7_04	15.4507
LIB-MJ140-F6_02	21.7497
LIB-MJ214-H2_02	15.9972
LIB-MJ106-B10_01	22.1852
LIB-MJ198-E2_03	42.1646
LIB-MJ174-H7_01	18.4997
LIB-MJ231-C9_04	12.2502
LIB-MJ054-D8_03	21.9291
LIB-MJ151-F4_04	17.2537
LIB-MJ386-F11_04	43.205
LIB-MJ201-E3_03	19.3952
LIB-MJ088-F9_04	14.3953
LIB-MJ089-C11_02	12.3738
LIB-MJ383-F8_01	27.6102
LIB-MJ131-G2_01	22.5685
LIB-MJ353-E7_03_v_LIB-MJ407-A3_04	43.0953
LIB-MJ352-G10_03	37.5038
LIB-MJ263-B9_04	14.0049
LIB-MJ149-E6_03	17.7971
LIB-MJ342-H4_02	20.0937
LIB-MJ231-H1_04_v_LIB-MJ408-H11_04	15.8248
LIB-MJ108-G2_02	3.1922
LIB-MJ341-H7_02_v_LIB-MJ367-H7_04	56.1953
LIB-MJ193-D8_01	14.1272
LIB-MJ256-F6_03	12.8298
LIB-MJ306-E5_01	16.6674
LIB-MJ055-D10_04	18.8485
LIB-MJ129-F4_02	11.0952
LIB-MJ213-E1_01	17.2309
LIB-MJ413-F5_01	70.7779
LIB-MJ346-C2_02_v_LIB-MJ365-C2_04	37.9248
LIB-MJ253-B10_01	31.1294
LIB-MJ093-H1_02	18.4855
LIB-MJ384-F8_01	58.4766
LIB-MJ200-B2_04	42.2408
LIB-MJ137-H9_02	14.4633
LIB-MJ130-D1_01	16.6854
LIB-MJ382-C7_02	26.3111
LIB-MJ171-B5_04	21.4295
LIB-MJ148-B5_02	18.0887
LIB-MJ044-B3_03	23.3814
LIB-MJ255-C5_02	16.9277
LIB-MJ169-A7_01	17.4483
LIB-MJ192-A7_04	18.721
LIB-MJ198-H3_03	34.7948
LIB-MJ048-G10_04	16.0117
LIB-MJ054-G9_03	34.1972
LIB-MJ139-C1_01	56.0612
LIB-MJ305-B4_04	46.7554
LIB-MJ139-E11_01	14.7284
LIB-MJ201-H4_03	46.1241
LIB-MJ196-E2_02	8.9514
LIB-MJ105-H5_01_v_LIB-MJ367-H5_04	25.3548
LIB-MJ353-A2_03_v_LIB-MJ367-A2_03	54.9545
LIB-MJ172-H7_04	17.027
LIB-MJ149-H7_03	10.784
LIB-MJ193-G9_01	47.4959
LIB-MJ131-A3_01_v_LIB-MJ408-A6_04	11.7942
LIB-MJ353-E1_03	14.7007
LIB-MJ231-G11_04	19.0821
LIB-MJ387-G2_01	28.4734
LIB-MJ337-C11_03	29.8882
LIB-MJ306-H6_01	12.8259
LIB-MJ354-H7_04_v_LIB-MJ403-D4_03	40.7951
LIB-MJ252-D11_02	14.7241
LIB-MJ088-G11_04	29.8529
LIB-MJ166-A12_01	17.7943
LIB-MJ195-G10_01	24.1894
LIB-MJ230-C9_03	9.882
LIB-MJ197-E2_03	20.2779
LIB-MJ150-F4_03	6.7141
LIB-MJ343-B12_01	12.4922
LIB-MJ195-B1_01	19.1607
LIB-MJ054-H10_03	37.4971
LIB-MJ200-E3_04	26.9551
LIB-MJ051-A7_02	17.3805
LIB-MJ338-A4_04	48.112
LIB-MJ130-G2_01	15.9281
LIB-MJ132-B11_03	26.1149
LIB-MJ382-F8_02	43.0956
LIB-MJ262-B9_03	18.7464
LIB-MJ171-E6_04	14.1273
LIB-MJ148-E6_02	14.6489
LIB-MJ335-C2_02_R2stq.gz	13.0786
LIB-MJ341-H4_02	13.9592
LIB-MJ279-C1_02	18.1797
LIB-MJ283-H11_04_v_LIB-MJ415-B7_04	25.2892
LIB-MJ255-F6_02	13.5847
LIB-MJ346-C9_02	24.5958
LIB-MJ169-D8_01	16.4852
LIB-MJ105-D1_01	13.4648
LIB-MJ135-B7_04	9.5205
LIB-MJ105-H10_01_v_LIB-MJ367-H10_04	25.6213
LIB-MJ192-D8_04	11.5968
LIB-MJ089-A1_02	19.3339
LIB-MJ386-D1_04	40.7431
LIB-MJ139-F2_01	23.0842
LIB-MJ305-E5_04	61.573
LIB-MJ255-H1_02_v_LIB-MJ405-A9_01_R2stq.gz	15.0028
LIB-MJ196-H3_02	16.8083
LIB-MJ092-H1_01	19.5048
