LIB-MJ044-E9_03	MFD00392.bin.2.348	0.1239	0.0373	0.280
LIB-MJ044-E9_03	MFD10007.bin.2.94	0.0217	0.0140	0.049
LIB-MJ044-F1_03	MFD05521.bin.2.137	0.0826	0.0628	0.217
LIB-MJ044-F7_03	MFD00392.bin.2.348	0.2705	0.0927	0.543
LIB-MJ044-F7_03	MFD00392.bin.2.49	0.1462	0.0933	0.293
LIB-MJ044-F7_03	MFD05567.bin.2.48	0.0751	0.0308	0.151
LIB-MJ044-F5_03	MFD02840.bin.2.32	0.2840	0.1918	0.923
LIB-MJ044-F5_03	MFD00962.bin.2.81	0.1904	0.0877	0.619
LIB-MJ044-F5_03	MFD03066.bin.2.173	0.1824	0.1155	0.593
LIB-MJ044-F5_03	MFD02840.bin.2.184	0.1641	0.0777	0.533
LIB-MJ044-F5_03	MFD05567.bin.2.48	0.1509	0.0736	0.490
LIB-MJ044-F5_03	MFD00962.bin.2.262	0.1378	0.0670	0.448
LIB-MJ044-F5_03	MFD00962.bin.2.244	0.1202	0.0420	0.391
LIB-MJ044-F5_03	MFD00962.bin.2.72	0.1165	0.0549	0.379
LIB-MJ044-F5_03	MFD04850.bin.2.175	0.0942	0.0284	0.306
LIB-MJ044-F5_03	MFD00392.bin.2.375	0.0915	0.0224	0.297
LIB-MJ044-F5_03	MFD00392.bin.2.49	0.0909	0.0689	0.295
LIB-MJ044-F5_03	MFD05567.bin.2.250	0.0845	0.0302	0.275
LIB-MJ044-F5_03	MFD05567.bin.2.90	0.0783	0.0457	0.254
LIB-MJ044-F5_03	MFD05747.bin.2.155	0.0592	0.0181	0.192
LIB-MJ044-F5_03	MFD00962.bin.2.16	0.0550	0.0199	0.179
LIB-MJ044-F5_03	MFD06229.bin.4.403	0.0499	0.0157	0.162
LIB-MJ044-F5_03	MFD09267.bin.2.26	0.0314	0.0119	0.102
LIB-MJ044-F5_03	MFD04850.bin.2.24	0.0237	0.0122	0.077
LIB-MJ044-F4_03	MFD09222.bin.1.18	0.0129	0.0066	0.044
LIB-MJ044-F8_03	MFD00032.bin.2.210	0.1134	0.0225	0.163
LIB-MJ044-G11_03	MFD00032.bin.2.210	0.4689	0.1122	0.872
