LIB-MJ050-D7_02	MFD05674.bin.2.30	0.1293	0.0368	0.252
LIB-MJ050-E1_02	MFD05674.bin.2.30	0.2107	0.0580	0.453
LIB-MJ050-E7_02	MFD05674.bin.2.30	0.1191	0.0342	0.295
LIB-MJ050-E8_02	MFD05674.bin.2.30	0.1044	0.0302	0.248
LIB-MJ050-E8_02	MFD00962.bin.2.198	0.0556	0.0145	0.132
LIB-MJ050-E9_02	MFD02809.bin.2.213	0.2143	0.0486	0.413
LIB-MJ050-F7_02	MFD05674.bin.2.30	0.1041	0.0298	0.240
LIB-MJ050-G8_02	MFD02159.bin.3.13	0.1098	0.0172	0.229
LIB-MJ050-H4_02	MFD02159.bin.3.13	0.0938	0.0160	0.382
LIB-MJ051-A10_02	MFD00962.bin.2.198	0.0647	0.0174	0.187
LIB-MJ051-A7_02	MFD05674.bin.2.30	0.1241	0.0342	0.345
LIB-MJ051-B12_02	MFD05674.bin.2.30	0.1596	0.0450	0.316
LIB-MJ051-B12_02	MFD04716.bin.2.274	0.0896	0.0298	0.178
LIB-MJ051-B10_02	MFD05674.bin.2.30	0.1783	0.0336	0.313
LIB-MJ051-B3_02	MFD02809.bin.2.213	0.0924	0.0243	0.283
LIB-MJ051-B3_02	MFD02159.bin.3.13	0.0801	0.0154	0.245
LIB-MJ051-C1_02	MFD02248.bin.1.137	0.0375	0.0205	0.095
LIB-MJ051-C5_02	MFD05674.bin.2.30	0.1693	0.0312	0.261
LIB-MJ051-D6_02	MFD05674.bin.2.30	0.1076	0.0301	0.268
LIB-MJ051-E3_02	MFD01476.bin.2.108	0.0357	0.0039	0.149
LIB-MJ051-E7_02	MFD02809.bin.2.213	0.0401	0.0100	0.218
LIB-MJ051-E2_02	MFD00962.bin.2.198	0.0561	0.0176	0.722
LIB-MJ051-E2_02	MFD05674.bin.2.30	0.0432	0.0150	0.557
LIB-MJ051-E5_02	MFD00962.bin.2.198	0.0352	0.0109	0.367
LIB-MJ051-E5_02	MFD02159.bin.3.13	0.0341	0.0072	0.355
LIB-MJ051-F5_02	MFD05674.bin.2.30	0.0841	0.0317	0.305
LIB-MJ051-F1_02	MFD05674.bin.2.30	0.0694	0.0238	0.409
LIB-MJ051-H2_02	MFD02159.bin.3.13	0.2063	0.0332	0.448
LIB-MJ051-H2_02	MFD05674.bin.2.30	0.1135	0.0298	0.246
LIB-MJ051-H4_02	MFD05674.bin.2.30	0.1077	0.0363	0.370
LIB-MJ051-H4_02	MFD02159.bin.3.13	0.0934	0.0193	0.321
LIB-MJ054-A1_03	MFD09779.bin.1.273	0.1389	0.0306	0.468
LIB-MJ054-A1_03	MFD03804.bin.1.167	0.0911	0.0577	0.307
LIB-MJ054-A2_03	MFD05674.bin.2.30	0.0797	0.0257	0.254
LIB-MJ054-A7_03	MFD02159.bin.3.13	0.0646	0.0148	0.178
LIB-MJ054-B11_03	MFD05674.bin.2.30	0.1932	0.0451	0.187
LIB-MJ054-C12_03	MFD02248.bin.1.137	0.0696	0.0221	0.104
LIB-MJ054-C5_03	MFD05674.bin.2.30	0.0715	0.0214	0.175
LIB-MJ054-C1_03	MFD02159.bin.3.13	0.0797	0.0172	0.240
LIB-MJ054-D10_03	MFD02159.bin.3.13	0.1270	0.0222	0.339
LIB-MJ054-D1_03	MFD05674.bin.2.30	0.0404	0.0178	0.256
LIB-MJ054-D4_03	MFD05674.bin.2.30	0.1783	0.0391	0.339
LIB-MJ054-E10_03	MFD05674.bin.2.30	0.0771	0.0351	0.231
LIB-MJ054-E7_03	MFD05674.bin.2.30	0.0606	0.0221	0.189
LIB-MJ054-F4_03	MFD02809.bin.2.213	0.1892	0.0322	0.256
LIB-MJ054-G7_03	MFD02809.bin.2.213	0.1241	0.0283	0.290
LIB-MJ054-H3_03	MFD05674.bin.2.30	0.0597	0.0212	0.164
LIB-MJ054-H1_03	MFD02159.bin.3.13	0.1212	0.0228	0.346
LIB-MJ055-A5_04	MFD02159.bin.3.13	0.0940	0.0151	0.153
LIB-MJ055-C11_04	MFD05674.bin.2.30	0.1433	0.0448	0.316
LIB-MJ055-C11_04	MFD00962.bin.2.198	0.1152	0.0325	0.254
LIB-MJ055-B6_04	MFD04434.bin.1.124	0.0422	0.0111	0.172
LIB-MJ055-B7_04	MFD04434.bin.1.124	0.0206	0.0048	0.092
LIB-MJ055-B5_04	MFD05674.bin.2.30	0.0836	0.0240	0.458
LIB-MJ055-B9_04	MFD02159.bin.3.13	0.0610	0.0114	0.332
LIB-MJ055-D2_04	MFD02809.bin.2.213	0.0874	0.0135	0.306
LIB-MJ055-C9_04_v_LIB-MJ415-H11_04	MFD04434.bin.1.124	0.0147	0.0031	0.078
LIB-MJ055-D5_04	MFD05674.bin.2.30	0.1019	0.0331	0.280
LIB-MJ055-D7_04	MFD05674.bin.2.30	0.2927	0.0683	1.557
LIB-MJ055-E10_04	MFD05674.bin.2.30	0.0792	0.0268	0.169
LIB-MJ055-E2_04	MFD05674.bin.2.30	0.1721	0.0395	1.004
LIB-MJ055-E6_04	MFD02159.bin.3.13	0.0536	0.0101	0.265
LIB-MJ055-F11_04	MFD02159.bin.3.13	0.0428	0.0089	0.095
LIB-MJ055-G10_04	MFD05674.bin.2.30	0.1179	0.0353	0.273
LIB-MJ055-G10_04	MFD00962.bin.2.198	0.0997	0.0270	0.231
LIB-MJ055-F8_04	MFD02159.bin.3.13	0.0768	0.0158	0.439
LIB-MJ055-F7_04	MFD02159.bin.3.13	0.0465	0.0073	0.281
LIB-MJ055-G8_04	MFD04716.bin.2.274	0.0747	0.0226	0.167
LIB-MJ055-H5_04	MFD05674.bin.2.30	0.1236	0.0391	0.276
LIB-MJ088-A11_04	MFD02159.bin.3.13	0.1106	0.0233	0.244
LIB-MJ088-A8_04	MFD02159.bin.3.13	0.0994	0.0199	0.204
LIB-MJ088-B10_04	MFD02159.bin.3.13	0.0760	0.0159	0.198
LIB-MJ088-B7_04	MFD02159.bin.3.13	0.0770	0.0135	0.156
LIB-MJ088-B8_04	MFD05674.bin.2.30	0.0726	0.0271	0.168
LIB-MJ088-C4_04_v_LIB-MJ365-C4_02	MFD05674.bin.2.30	0.0960	0.0279	0.231
LIB-MJ088-C4_04_v_LIB-MJ365-C4_02	MFD02159.bin.3.13	0.0726	0.0129	0.175
LIB-MJ088-D11_04	MFD05674.bin.2.30	0.1719	0.0604	0.338
LIB-MJ088-D3_04	MFD02809.bin.2.213	0.1807	0.0357	0.196
LIB-MJ088-D5_04	MFD02159.bin.3.13	0.1084	0.0182	0.213
LIB-MJ088-E3_04	MFD02159.bin.3.13	0.0597	0.0105	0.183
LIB-MJ088-E9_04	MFD05674.bin.2.30	0.2150	0.0602	0.471
LIB-MJ088-E4_04	MFD05674.bin.2.30	0.1096	0.0365	0.279
LIB-MJ088-F1_04	MFD02159.bin.3.13	0.0957	0.0181	0.215
LIB-MJ088-F9_04	MFD02159.bin.3.13	0.0908	0.0123	0.162
LIB-MJ088-G4_04_v_LIB-MJ365-G4_02	MFD05674.bin.2.30	0.4925	0.0917	0.558
LIB-MJ088-H2_04_v_LIB-MJ403-B11_03	MFD02159.bin.3.13	0.0691	0.0119	0.198
LIB-MJ088-H7_04	MFD05674.bin.2.30	0.1522	0.0333	0.140
LIB-MJ089-A10_02	MFD02159.bin.3.13	0.1145	0.0233	0.394
LIB-MJ089-A8_02	MFD00032.bin.1.264	0.0482	0.0125	0.075
LIB-MJ089-A9_02_v_LIB-MJ407-H10_04	MFD02248.bin.1.137	0.1160	0.0445	0.228
LIB-MJ089-B5_02	MFD04434.bin.1.124	0.0331	0.0099	0.125
LIB-MJ089-B4_02_v_LIB-MJ407-E10_04	MFD05674.bin.2.30	0.1149	0.0251	0.301
LIB-MJ089-B4_02_v_LIB-MJ407-E10_04	MFD09730.bin.2.102	0.0916	0.0200	0.240
LIB-MJ089-C11_02	MFD05674.bin.2.30	0.1160	0.0280	0.249
LIB-MJ089-B7_02	MFD04434.bin.1.124	0.0136	0.0033	0.084
LIB-MJ089-C1_02_v_LIB-MJ407-D10_04	MFD05674.bin.2.30	0.1306	0.0403	0.391
LIB-MJ089-C4_02	MFD02159.bin.3.13	0.1090	0.0189	0.186
LIB-MJ089-C2_02	MFD05674.bin.2.30	0.1952	0.0453	0.676
LIB-MJ089-D3_02	MFD02159.bin.3.13	0.1083	0.0214	0.139
LIB-MJ089-D1_02	MFD02159.bin.3.13	0.1171	0.0226	0.257
LIB-MJ089-D7_02	MFD02159.bin.3.13	0.1328	0.0223	0.276
LIB-MJ089-D7_02	MFD05674.bin.2.30	0.1055	0.0289	0.219
LIB-MJ089-D5_02	MFD02159.bin.3.13	0.1230	0.0244	0.401
LIB-MJ089-E3_02	MFD04944.bin.2.154	0.1806	0.1070	0.442
LIB-MJ089-E3_02	MFD02416.bin.1.7	0.0741	0.0284	0.182
LIB-MJ089-E1_02	MFD02159.bin.3.13	0.0911	0.0146	0.182
LIB-MJ089-E5_02	MFD05674.bin.2.30	0.1885	0.0415	0.366
LIB-MJ089-E9_02	MFD02159.bin.3.13	0.0950	0.0169	0.263
LIB-MJ089-F7_02	MFD02159.bin.3.13	0.0956	0.0185	0.323
LIB-MJ089-F9_02	MFD05674.bin.2.30	0.1913	0.0562	0.920
LIB-MJ089-F9_02	MFD02159.bin.3.13	0.0692	0.0125	0.333
LIB-MJ089-G6_02	MFD04434.bin.1.124	0.0313	0.0098	0.120
LIB-MJ089-G5_02	MFD02159.bin.3.13	0.1135	0.0219	0.349
LIB-MJ090-A6_04	MFD02159.bin.3.13	0.1587	0.0186	0.356
LIB-MJ090-A2_04	MFD02159.bin.3.13	0.0742	0.0166	0.289
LIB-MJ090-B11_04	MFD02159.bin.3.13	0.1027	0.0198	0.210
LIB-MJ090-B3_04	MFD05674.bin.2.30	0.1869	0.0361	0.225
LIB-MJ090-B8_04	MFD05674.bin.2.30	0.6309	0.1253	0.670
LIB-MJ090-B9_04	MFD04434.bin.1.124	0.0643	0.0155	0.154
LIB-MJ090-C1_04	MFD02159.bin.3.13	0.1314	0.0236	0.275
LIB-MJ090-C4_04	MFD09730.bin.2.102	0.0428	0.0133	0.084
LIB-MJ090-D11_04	MFD02159.bin.3.13	0.0706	0.0147	0.200
LIB-MJ090-D1_04	MFD05674.bin.2.30	0.1004	0.0318	0.235
LIB-MJ090-D7_04	MFD00032.bin.1.264	0.0293	0.0092	0.085
LIB-MJ090-E10_04_v_LIB-MJ404-H8_03	MFD02159.bin.3.13	0.0918	0.0191	0.246
LIB-MJ090-F11_04	MFD02159.bin.3.13	0.1323	0.0254	0.290
LIB-MJ090-E6_04	MFD02159.bin.3.13	0.0539	0.0093	0.199
LIB-MJ090-F2_04	MFD05674.bin.2.30	0.2120	0.0484	0.315
LIB-MJ090-F5_04	MFD02159.bin.3.13	0.1360	0.0239	0.223
LIB-MJ090-G3_04	MFD02159.bin.3.13	0.1271	0.0240	0.283
LIB-MJ090-G7_04	MFD02159.bin.3.13	0.1402	0.0253	0.294
LIB-MJ090-H4_04	MFD05674.bin.2.30	0.1857	0.0511	0.404
LIB-MJ090-H6_04	MFD02159.bin.3.13	0.1045	0.0197	0.239
LIB-MJ091-B11_03	MFD04716.bin.2.274	0.0452	0.0149	0.114
LIB-MJ091-B7_03	MFD02416.bin.1.7	0.0290	0.0144	0.157
LIB-MJ091-B7_03	MFD02923.bin.1.29	0.0279	0.0159	0.150
LIB-MJ091-B7_03	MFD02923.bin.2.11	0.0156	0.0069	0.084
LIB-MJ091-B8_03	MFD05674.bin.2.30	0.0991	0.0337	0.337
LIB-MJ091-B8_03	MFD02159.bin.3.13	0.0899	0.0187	0.306
LIB-MJ091-C12_03	MFD02416.bin.1.7	0.0439	0.0163	0.140
LIB-MJ091-C4_03	MFD02159.bin.3.13	0.1279	0.0256	0.437
LIB-MJ091-D10_03	MFD02159.bin.3.13	0.1020	0.0226	0.341
LIB-MJ091-E2_03	MFD04434.bin.1.124	0.0144	0.0046	0.064
LIB-MJ091-F4_03	MFD05674.bin.2.30	0.3114	0.0689	0.589
LIB-MJ091-F4_03	MFD00962.bin.2.198	0.3040	0.0608	0.575
LIB-MJ091-G10_03	MFD02159.bin.3.13	0.1591	0.0250	0.346
LIB-MJ091-F9_03	MFD04434.bin.1.124	0.0267	0.0061	0.097
LIB-MJ091-G2_03	MFD05674.bin.2.30	0.1375	0.0456	0.410
LIB-MJ091-G6_03	MFD02159.bin.3.13	0.1126	0.0154	0.334
LIB-MJ092-A12_01	MFD05674.bin.2.30	0.4703	0.1169	0.873
LIB-MJ092-A11_01	MFD02159.bin.3.13	0.0863	0.0129	0.144
LIB-MJ092-A1_01	MFD04434.bin.1.124	0.0623	0.0149	0.175
LIB-MJ092-B9_01	MFD02809.bin.2.213	0.2917	0.0487	0.277
LIB-MJ092-B5_01	MFD01231.bin.1.34	0.0191	0.0064	0.059
LIB-MJ092-C5_01	MFD02159.bin.3.13	0.1326	0.0225	0.321
LIB-MJ092-E7_01	MFD02159.bin.3.13	0.1146	0.0244	0.408
LIB-MJ092-E6_01	MFD02159.bin.3.13	0.0840	0.0174	0.257
LIB-MJ092-E5_01	MFD02159.bin.3.13	0.0937	0.0150	0.276
LIB-MJ092-F2_01	MFD05674.bin.2.30	0.1074	0.0285	0.279
LIB-MJ092-F5_01	MFD05674.bin.2.30	0.1089	0.0391	0.318
LIB-MJ092-F7_01	MFD02159.bin.3.13	0.1380	0.0259	0.322
LIB-MJ092-F6_01	MFD02159.bin.3.13	0.0599	0.0102	0.172
LIB-MJ092-G3_01	MFD03804.bin.1.167	0.0856	0.0591	0.295
LIB-MJ092-G3_01	MFD09779.bin.1.273	0.0278	0.0067	0.096
LIB-MJ092-H9_01	MFD02159.bin.3.13	0.1311	0.0275	0.430
LIB-MJ093-A3_02	MFD02159.bin.3.13	0.1273	0.0199	0.402
LIB-MJ093-B3_02	MFD02809.bin.2.213	0.1275	0.0256	0.209
LIB-MJ093-B4_02	MFD05674.bin.2.30	0.1327	0.0449	0.417
LIB-MJ093-B5_02	MFD02159.bin.3.13	0.1424	0.0290	0.386
LIB-MJ093-B2_02	MFD02159.bin.3.13	0.0890	0.0180	0.284
LIB-MJ093-B7_02	MFD05674.bin.2.30	0.0962	0.0269	0.300
LIB-MJ093-B7_02	MFD02159.bin.3.13	0.0889	0.0152	0.277
LIB-MJ093-C8_02	MFD02248.bin.1.137	0.5741	0.3460	1.679
LIB-MJ093-D7_02	MFD02159.bin.3.13	0.1056	0.0172	0.188
LIB-MJ093-D6_02	MFD05674.bin.2.30	0.0824	0.0304	0.244
LIB-MJ093-E2_02	MFD02159.bin.3.13	0.1263	0.0211	0.254
LIB-MJ093-E11_02	MFD02159.bin.3.13	0.1165	0.0197	0.335
LIB-MJ093-F6_02	MFD05674.bin.2.30	0.1203	0.0428	0.340
LIB-MJ093-G5_02	MFD02159.bin.3.13	0.0790	0.0121	0.156
LIB-MJ093-G10_02	MFD05674.bin.2.30	0.0807	0.0309	0.271
LIB-MJ093-H5_02	MFD02159.bin.3.13	0.1772	0.0297	0.365
LIB-MJ093-H3_02	MFD02159.bin.3.13	0.1389	0.0237	0.361
LIB-MJ105-A2_01	MFD09206.bin.4.184	0.2696	0.0296	0.579
LIB-MJ105-A2_01	MFD09206.bin.1.5	0.1918	0.0281	0.412
LIB-MJ105-B10_01	MFD09222.bin.2.131	0.0395	0.0359	0.145
LIB-MJ105-B9_01	MFD02248.bin.1.137	0.2743	0.2142	0.388
LIB-MJ105-B7_01	MFD04212.bin.1.40	0.1586	0.0269	0.681
LIB-MJ105-C5_01	MFD09206.bin.4.184	0.1921	0.0286	0.305
LIB-MJ105-C5_01	MFD09206.bin.1.5	0.1587	0.0316	0.252
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04	MFD09222.bin.2.131	0.3371	0.3014	2.323
LIB-MJ105-C8_01_v_LIB-MJ367-C8_04	MFD02248.bin.1.137	0.1668	0.1509	1.150
LIB-MJ105-D5_01_v_LIB-MJ367-D5_04	MFD00962.bin.2.198	0.0414	0.0129	0.300
LIB-MJ105-D7_01_v_LIB-MJ367-D7_04	MFD09206.bin.1.5	0.2108	0.0468	0.534
LIB-MJ105-D7_01_v_LIB-MJ367-D7_04	MFD05747.bin.2.85	0.1999	0.0383	0.507
LIB-MJ105-D7_01_v_LIB-MJ367-D7_04	MFD09206.bin.4.184	0.1642	0.0273	0.416
LIB-MJ105-G3_01_v_LIB-MJ367-G3_04	MFD02248.bin.1.137	0.2235	0.2219	1.806
LIB-MJ105-G7_01	MFD09206.bin.1.5	0.3699	0.0709	0.450
LIB-MJ105-G7_01	MFD09206.bin.4.184	0.2089	0.0300	0.254
LIB-MJ105-H6_01_v_LIB-MJ367-H6_04	MFD05674.bin.2.30	0.2100	0.0458	0.485
LIB-MJ106-A6_01_v_LIB-MJ368-A6_04	MFD09222.bin.2.131	0.0300	0.0206	0.130
LIB-MJ106-C9_01	MFD02159.bin.3.13	0.1440	0.0210	0.399
LIB-MJ106-D6_01	MFD01231.bin.1.34	0.1409	0.0629	0.266
LIB-MJ106-D8_01_v_LIB-MJ409-A9_01	MFD01476.bin.2.44	0.2133	0.0397	0.170
LIB-MJ106-E10_01	MFD02159.bin.3.13	0.1192	0.0187	0.352
LIB-MJ106-E7_01	MFD02159.bin.3.13	0.0728	0.0077	0.122
LIB-MJ106-E8_01	MFD09779.bin.1.273	0.0777	0.0097	0.186
LIB-MJ106-E8_01	MFD04716.bin.2.274	0.0649	0.0155	0.156
LIB-MJ106-E9_01	MFD02159.bin.3.13	0.0775	0.0101	0.156
LIB-MJ106-F9_01_v_LIB-MJ368-F9_04	MFD09222.bin.2.131	0.0415	0.0311	0.189
LIB-MJ106-F8_01_v_LIB-MJ368-F8_04	MFD02248.bin.1.137	0.2934	0.1467	0.584
LIB-MJ106-G6_01_v_LIB-MJ368-G6_04	MFD05674.bin.2.30	0.0911	0.0269	0.184
LIB-MJ106-G6_01_v_LIB-MJ368-G6_04	MFD00032.bin.1.264	0.0874	0.0254	0.177
LIB-MJ106-G5_01	MFD02159.bin.3.13	0.0744	0.0127	0.337
LIB-MJ107-A12_02_v_LIB-MJ405-D8_01	MFD03804.bin.1.167	0.2499	0.1445	0.388
LIB-MJ107-A1_02	MFD01231.bin.1.34	0.0696	0.0206	0.265
LIB-MJ107-A9_02_v_LIB-MJ367-A9_03	MFD04212.bin.1.309	0.0534	0.0156	0.082
LIB-MJ107-B2_02	MFD05674.bin.2.30	0.2264	0.0426	0.337
LIB-MJ107-B4_02_v_LIB-MJ367-B4_03	MFD02159.bin.3.13	0.0808	0.0113	0.228
LIB-MJ107-C5_02_v_LIB-MJ367-C5_03	MFD04212.bin.1.309	0.6897	0.1314	1.834
LIB-MJ107-C9_02	MFD02159.bin.3.13	0.1404	0.0193	0.283
LIB-MJ107-D3_02	MFD05674.bin.2.30	0.1803	0.0340	0.293
LIB-MJ107-D4_02_v_LIB-MJ367-D4_03	MFD02248.bin.1.137	0.0408	0.0213	0.148
LIB-MJ107-D5_02_v_LIB-MJ367-D5_03	MFD04716.bin.2.274	0.0254	0.0090	0.082
LIB-MJ107-D7_02	MFD02159.bin.3.13	0.1488	0.0178	0.214
LIB-MJ107-E1_02	MFD00032.bin.1.264	0.1061	0.0170	0.047
LIB-MJ107-E5_02_v_LIB-MJ367-E5_03	MFD02159.bin.3.13	0.2172	0.0352	0.436
LIB-MJ107-F2_02	MFD04716.bin.2.274	0.0621	0.0229	0.072
LIB-MJ107-F4_02_v_LIB-MJ367-F4_03	MFD05674.bin.2.30	0.1877	0.0377	0.326
LIB-MJ107-F4_02_v_LIB-MJ367-F4_03	MFD09730.bin.2.102	0.1575	0.0316	0.274
LIB-MJ107-G11_02_v_LIB-MJ405-B8_01	MFD02159.bin.3.13	0.1610	0.0191	0.257
LIB-MJ107-G7_02	MFD05674.bin.2.30	0.2424	0.0600	0.398
LIB-MJ107-H10_02_v_LIB-MJ367-H10_03	MFD02416.bin.1.7	0.5136	0.1319	0.461
LIB-MJ107-H4_02	MFD02159.bin.3.13	0.1166	0.0159	0.443
LIB-MJ108-A12_02_v_LIB-MJ403-H7_03	MFD04716.bin.2.274	0.1160	0.0307	0.142
LIB-MJ108-A10_02	MFD05674.bin.2.30	0.1018	0.0255	0.245
LIB-MJ108-A10_02	MFD05674.bin.2.122	0.0566	0.0089	0.136
LIB-MJ108-A2_02	MFD05674.bin.2.30	0.2312	0.0438	0.292
LIB-MJ108-A1_02	MFD00032.bin.1.264	0.0640	0.0164	0.190
LIB-MJ108-B11_02	MFD09730.bin.2.102	0.0829	0.0235	0.123
LIB-MJ108-A8_02	MFD02159.bin.3.13	0.0903	0.0153	0.192
LIB-MJ108-B7_02	MFD02159.bin.3.13	0.0603	0.0079	0.149
LIB-MJ108-C11_02	MFD05674.bin.2.30	0.3149	0.0701	0.249
LIB-MJ108-C9_02	MFD00962.bin.2.198	0.1146	0.0280	0.261
LIB-MJ108-D10_02	MFD02159.bin.3.13	0.1002	0.0160	0.256
LIB-MJ108-D3_02	MFD02923.bin.1.29	0.4515	0.1419	0.588
LIB-MJ108-E6_02	MFD02809.bin.2.213	0.1198	0.0260	0.220
LIB-MJ108-E7_02	MFD05674.bin.2.30	0.0961	0.0229	0.247
LIB-MJ108-E7_02	MFD02159.bin.3.13	0.0669	0.0098	0.172
LIB-MJ108-E4_02	MFD02159.bin.3.13	0.1609	0.0279	0.376
LIB-MJ108-F11_02_v_LIB-MJ403-F7_03	MFD00032.bin.1.264	0.1066	0.0312	0.126
LIB-MJ108-F2_02	MFD04716.bin.2.274	0.1117	0.0481	0.341
LIB-MJ108-F2_02	MFD00032.bin.1.264	0.0524	0.0188	0.160
LIB-MJ108-E9_02	MFD09730.bin.2.102	0.0796	0.0255	0.185
LIB-MJ108-E9_02	MFD00032.bin.1.264	0.0349	0.0110	0.081
LIB-MJ108-F4_02	MFD02159.bin.3.13	0.1515	0.0213	0.316
LIB-MJ108-E8_02	MFD00032.bin.1.264	0.0741	0.0220	0.236
LIB-MJ108-E8_02	MFD05674.bin.2.30	0.0642	0.0194	0.205
LIB-MJ108-E8_02	MFD09730.bin.2.102	0.0593	0.0179	0.189
LIB-MJ108-F7_02	MFD02159.bin.3.13	0.1153	0.0216	0.366
LIB-MJ108-F7_02	MFD05674.bin.2.30	0.0614	0.0187	0.195
LIB-MJ108-G3_02	MFD04716.bin.2.274	0.0256	0.0096	0.062
LIB-MJ108-H5_02	MFD02159.bin.3.13	0.0907	0.0120	0.155
LIB-MJ108-H7_02	MFD02159.bin.3.13	0.1040	0.0138	0.263
LIB-MJ108-H9_02	MFD04716.bin.2.274	0.0460	0.0135	0.050
LIB-MJ109-A7_01	MFD09730.bin.2.102	0.2184	0.0328	0.290
LIB-MJ109-B3_01	MFD02159.bin.3.13	0.0936	0.0144	0.279
LIB-MJ109-C1_01	MFD02159.bin.3.13	0.0848	0.0138	0.288
LIB-MJ109-D11_01	MFD02159.bin.3.13	0.1146	0.0165	0.312
LIB-MJ109-D3_01	MFD02159.bin.3.13	0.0927	0.0150	0.248
LIB-MJ109-D10_01	MFD02159.bin.3.13	0.1173	0.0179	0.351
LIB-MJ109-D8_01_v_LIB-MJ409-E3_01	MFD03804.bin.1.167	0.0600	0.0244	0.205
LIB-MJ109-E10_01	MFD02159.bin.3.13	0.1306	0.0201	0.362
LIB-MJ109-E2_01	MFD02159.bin.3.13	0.0692	0.0112	0.198
LIB-MJ109-E11_01	MFD02159.bin.3.13	0.0814	0.0134	0.260
LIB-MJ109-E6_01	MFD02923.bin.1.29	0.1208	0.0327	0.437
LIB-MJ109-E6_01	MFD02923.bin.2.11	0.1042	0.0220	0.376
LIB-MJ109-E6_01	MFD02416.bin.1.7	0.0719	0.0169	0.260
LIB-MJ109-F11_01	MFD02159.bin.3.13	0.1047	0.0160	0.311
LIB-MJ109-E9_01	MFD02159.bin.3.13	0.1421	0.0181	0.361
LIB-MJ109-F9_01	MFD02159.bin.3.13	0.1639	0.0214	0.423
